Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2021,20,1,Mercedes,German,546.5,8
2021,20,2,Red Bull,Austrian,541.5,10
2021,20,3,Ferrari,Italian,297.5,0
2021,20,4,McLaren,British,258,1
2021,20,5,Alpine F1 Team,French,137,1
2021,20,6,AlphaTauri,Italian,112,0
2021,20,7,Aston Martin,British,77,0
2021,20,8,Williams,British,23,0
2021,20,9,Alfa Romeo,Swiss,11,0
2021,20,10,Haas F1 Team,American,0,0
