Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2018,8,1,Mercedes,German,237,3
2018,8,2,Ferrari,Italian,214,3
2018,8,3,Red Bull,Austrian,164,2
2018,8,4,Renault,French,62,0
2018,8,5,McLaren,British,40,0
2018,8,6,Force India,Indian,28,0
2018,8,7,Haas F1 Team,American,27,0
2018,8,8,Toro Rosso,Italian,19,0
2018,8,9,Sauber,Swiss,13,0
2018,8,10,Williams,British,4,0
