Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2014,4,1,rosberg,Nico,Rosberg,German,79
2014,4,2,hamilton,Lewis,Hamilton,British,75
2014,4,3,alonso,Fernando,Alonso,Spanish,41
2014,4,4,hulkenberg,Nico,Hülkenberg,German,36
2014,4,5,vettel,Sebastian,Vettel,German,33
2014,4,6,ricciardo,Daniel,Ricciardo,Australian,24
2014,4,7,bottas,Valtteri,Bottas,Finnish,24
2014,4,8,button,Jenson,Button,British,23
2014,4,9,kevin_magnussen,Kevin,Magnussen,Danish,20
2014,4,10,perez,Sergio,Pérez,Mexican,18
2014,4,11,massa,Felipe,Massa,Brazilian,12
2014,4,12,raikkonen,Kimi,Räikkönen,Finnish,11
2014,4,13,vergne,Jean-Éric,Vergne,French,4
2014,4,14,kvyat,Daniil,Kvyat,Russian,4
2014,4,15,grosjean,Romain,Grosjean,French,0
2014,4,16,sutil,Adrian,Sutil,German,0
2014,4,17,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,4,18,chilton,Max,Chilton,British,0
2014,4,19,kobayashi,Kamui,Kobayashi,Japanese,0
2014,4,20,maldonado,Pastor,Maldonado,Venezuelan,0
2014,4,21,ericsson,Marcus,Ericsson,Swedish,0
2014,4,22,jules_bianchi,Jules,Bianchi,French,0
