Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2017,7,1,vettel,Sebastian,Vettel,German,141
2017,7,2,hamilton,Lewis,Hamilton,British,129
2017,7,3,bottas,Valtteri,Bottas,Finnish,93
2017,7,4,raikkonen,Kimi,Räikkönen,Finnish,73
2017,7,5,ricciardo,Daniel,Ricciardo,Australian,67
2017,7,6,max_verstappen,Max,Verstappen,Dutch,45
2017,7,7,perez,Sergio,Pérez,Mexican,44
2017,7,8,ocon,Esteban,Ocon,French,27
2017,7,9,sainz,Carlos,Sainz,Spanish,25
2017,7,10,massa,Felipe,Massa,Brazilian,20
2017,7,11,hulkenberg,Nico,Hülkenberg,German,18
2017,7,12,grosjean,Romain,Grosjean,French,10
2017,7,13,kevin_magnussen,Kevin,Magnussen,Danish,5
2017,7,14,wehrlein,Pascal,Wehrlein,German,4
2017,7,15,kvyat,Daniil,Kvyat,Russian,4
2017,7,16,stroll,Lance,Stroll,Canadian,2
2017,7,17,jolyon_palmer,Jolyon,Palmer,British,0
2017,7,18,ericsson,Marcus,Ericsson,Swedish,0
2017,7,19,alonso,Fernando,Alonso,Spanish,0
2017,7,20,giovinazzi,Antonio,Giovinazzi,Italian,0
2017,7,21,vandoorne,Stoffel,Vandoorne,Belgian,0
2017,7,22,button,Jenson,Button,British,0
