Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2019,19,1,hamilton,Lewis,Hamilton,British,381
2019,19,2,bottas,Valtteri,Bottas,Finnish,314
2019,19,3,leclerc,Charles,Leclerc,Monegasque,249
2019,19,4,max_verstappen,Max,Verstappen,Dutch,235
2019,19,5,vettel,Sebastian,Vettel,German,230
2019,19,6,albon,Alexander,Albon,Thai,84
2019,19,7,sainz,Carlos,Sainz,Spanish,80
2019,19,8,gasly,Pierre,Gasly,French,77
2019,19,9,ricciardo,Daniel,Ricciardo,Australian,46
2019,19,10,perez,Sergio,Pérez,Mexican,44
2019,19,11,norris,Lando,Norris,British,41
2019,19,12,hulkenberg,Nico,Hülkenberg,German,37
2019,19,13,kvyat,Daniil,Kvyat,Russian,34
2019,19,14,raikkonen,Kimi,Räikkönen,Finnish,31
2019,19,15,stroll,Lance,Stroll,Canadian,21
2019,19,16,kevin_magnussen,Kevin,Magnussen,Danish,20
2019,19,17,grosjean,Romain,Grosjean,French,8
2019,19,18,giovinazzi,Antonio,Giovinazzi,Italian,4
2019,19,19,kubica,Robert,Kubica,Polish,1
2019,19,20,russell,George,Russell,British,0
