Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2012,5,1,vettel,Sebastian,Vettel,German,61
2012,5,2,alonso,Fernando,Alonso,Spanish,61
2012,5,3,hamilton,Lewis,Hamilton,British,53
2012,5,4,raikkonen,Kimi,Räikkönen,Finnish,49
2012,5,5,webber,Mark,Webber,Australian,48
2012,5,6,button,Jenson,Button,British,45
2012,5,7,rosberg,Nico,Rosberg,German,41
2012,5,8,grosjean,Romain,Grosjean,French,35
2012,5,9,maldonado,Pastor,Maldonado,Venezuelan,29
2012,5,10,perez,Sergio,Pérez,Mexican,22
2012,5,11,kobayashi,Kamui,Kobayashi,Japanese,19
2012,5,12,resta,Paul,di Resta,British,15
2012,5,13,bruno_senna,Bruno,Senna,Brazilian,14
2012,5,14,vergne,Jean-Éric,Vergne,French,4
2012,5,15,hulkenberg,Nico,Hülkenberg,German,3
2012,5,16,ricciardo,Daniel,Ricciardo,Australian,2
2012,5,17,massa,Felipe,Massa,Brazilian,2
2012,5,18,michael_schumacher,Michael,Schumacher,German,2
2012,5,19,glock,Timo,Glock,German,0
2012,5,20,pic,Charles,Pic,French,0
2012,5,21,petrov,Vitaly,Petrov,Russian,0
2012,5,22,kovalainen,Heikki,Kovalainen,Finnish,0
2012,5,23,rosa,Pedro,de la Rosa,Spanish,0
2012,5,24,karthikeyan,Narain,Karthikeyan,Indian,0
