Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2016,5,1,rosberg,Nico,Rosberg,German,100
2016,5,2,raikkonen,Kimi,Räikkönen,Finnish,61
2016,5,3,hamilton,Lewis,Hamilton,British,57
2016,5,4,vettel,Sebastian,Vettel,German,48
2016,5,5,ricciardo,Daniel,Ricciardo,Australian,48
2016,5,6,max_verstappen,Max,Verstappen,Dutch,38
2016,5,7,massa,Felipe,Massa,Brazilian,36
2016,5,8,bottas,Valtteri,Bottas,Finnish,29
2016,5,9,kvyat,Daniil,Kvyat,Russian,22
2016,5,10,grosjean,Romain,Grosjean,French,22
2016,5,11,sainz,Carlos,Sainz,Spanish,12
2016,5,12,alonso,Fernando,Alonso,Spanish,8
2016,5,13,perez,Sergio,Pérez,Mexican,8
2016,5,14,kevin_magnussen,Kevin,Magnussen,Danish,6
2016,5,15,hulkenberg,Nico,Hülkenberg,German,6
2016,5,16,button,Jenson,Button,British,3
2016,5,17,vandoorne,Stoffel,Vandoorne,Belgian,1
2016,5,18,jolyon_palmer,Jolyon,Palmer,British,0
2016,5,19,gutierrez,Esteban,Gutiérrez,Mexican,0
2016,5,20,ericsson,Marcus,Ericsson,Swedish,0
2016,5,21,wehrlein,Pascal,Wehrlein,German,0
2016,5,22,nasr,Felipe,Nasr,Brazilian,0
2016,5,23,haryanto,Rio,Haryanto,Indonesian,0
