Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2017,5,1,vettel,Sebastian,Vettel,German,104
2017,5,2,hamilton,Lewis,Hamilton,British,98
2017,5,3,bottas,Valtteri,Bottas,Finnish,63
2017,5,4,raikkonen,Kimi,Räikkönen,Finnish,49
2017,5,5,ricciardo,Daniel,Ricciardo,Australian,37
2017,5,6,max_verstappen,Max,Verstappen,Dutch,35
2017,5,7,perez,Sergio,Pérez,Mexican,34
2017,5,8,ocon,Esteban,Ocon,French,19
2017,5,9,massa,Felipe,Massa,Brazilian,18
2017,5,10,sainz,Carlos,Sainz,Spanish,17
2017,5,11,hulkenberg,Nico,Hülkenberg,German,14
2017,5,12,grosjean,Romain,Grosjean,French,5
2017,5,13,wehrlein,Pascal,Wehrlein,German,4
2017,5,14,kevin_magnussen,Kevin,Magnussen,Danish,4
2017,5,15,kvyat,Daniil,Kvyat,Russian,4
2017,5,16,ericsson,Marcus,Ericsson,Swedish,0
2017,5,17,stroll,Lance,Stroll,Canadian,0
2017,5,18,alonso,Fernando,Alonso,Spanish,0
2017,5,19,giovinazzi,Antonio,Giovinazzi,Italian,0
2017,5,20,jolyon_palmer,Jolyon,Palmer,British,0
2017,5,21,vandoorne,Stoffel,Vandoorne,Belgian,0
