Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,4,1,leclerc,Charles,Leclerc,Monegasque,86
2022,4,2,max_verstappen,Max,Verstappen,Dutch,59
2022,4,3,perez,Sergio,Pérez,Mexican,54
2022,4,4,russell,George,Russell,British,49
2022,4,5,sainz,Carlos,Sainz,Spanish,38
2022,4,6,norris,Lando,Norris,British,35
2022,4,7,hamilton,Lewis,Hamilton,British,28
2022,4,8,bottas,Valtteri,Bottas,Finnish,24
2022,4,9,ocon,Esteban,Ocon,French,20
2022,4,10,kevin_magnussen,Kevin,Magnussen,Danish,15
2022,4,11,ricciardo,Daniel,Ricciardo,Australian,11
2022,4,12,tsunoda,Yuki,Tsunoda,Japanese,10
2022,4,13,gasly,Pierre,Gasly,French,6
2022,4,14,vettel,Sebastian,Vettel,German,4
2022,4,15,alonso,Fernando,Alonso,Spanish,2
2022,4,16,zhou,Guanyu,Zhou,Chinese,1
2022,4,17,albon,Alexander,Albon,Thai,1
2022,4,18,stroll,Lance,Stroll,Canadian,1
2022,4,19,mick_schumacher,Mick,Schumacher,German,0
2022,4,20,hulkenberg,Nico,Hülkenberg,German,0
2022,4,21,latifi,Nicholas,Latifi,Canadian,0
