Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2020,6,1,Mercedes,German,221,5
2020,6,2,Red Bull,Austrian,135,1
2020,6,3,Racing Point,British,63,0
2020,6,4,McLaren,British,62,0
2020,6,5,Ferrari,Italian,61,0
2020,6,6,Renault,French,36,0
2020,6,7,AlphaTauri,Italian,16,0
2020,6,8,Alfa Romeo,Swiss,2,0
2020,6,9,Haas F1 Team,American,1,0
2020,6,10,Williams,British,0,0
