Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2016,7,1,Mercedes,German,223,6
2016,7,2,Ferrari,Italian,147,0
2016,7,3,Red Bull,Austrian,130,1
2016,7,4,Williams,British,81,0
2016,7,5,Force India,Indian,42,0
2016,7,6,Toro Rosso,Italian,32,0
2016,7,7,McLaren,British,24,0
2016,7,8,Haas F1 Team,American,22,0
2016,7,9,Renault,French,6,0
2016,7,10,Sauber,Swiss,0,0
2016,7,11,Manor Marussia,British,0,0
