Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2024,19,1,max_verstappen,Max,Verstappen,Dutch,354
2024,19,2,norris,Lando,Norris,British,297
2024,19,3,leclerc,Charles,Leclerc,Monegasque,275
2024,19,4,piastri,Oscar,Piastri,Australian,247
2024,19,5,sainz,Carlos,Sainz,Spanish,215
2024,19,6,hamilton,Lewis,Hamilton,British,177
2024,19,7,russell,George,Russell,British,167
2024,19,8,perez,Sergio,Pérez,Mexican,150
2024,19,9,alonso,Fernando,Alonso,Spanish,62
2024,19,10,hulkenberg,Nico,Hülkenberg,German,29
2024,19,11,stroll,Lance,Stroll,Canadian,24
2024,19,12,tsunoda,Yuki,Tsunoda,Japanese,22
2024,19,13,albon,Alexander,Albon,Thai,12
2024,19,14,ricciardo,Daniel,Ricciardo,Australian,12
2024,19,15,kevin_magnussen,Kevin,Magnussen,Danish,8
2024,19,16,gasly,Pierre,Gasly,French,8
2024,19,17,bearman,Oliver,Bearman,British,7
2024,19,18,colapinto,Franco,Colapinto,Argentinian,5
2024,19,19,ocon,Esteban,Ocon,French,5
2024,19,20,lawson,Liam,Lawson,New Zealander,2
2024,19,21,zhou,Guanyu,Zhou,Chinese,0
2024,19,22,sargeant,Logan,Sargeant,American,0
2024,19,23,bottas,Valtteri,Bottas,Finnish,0
