Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2005,3,1,Renault,French,36,3
2005,3,2,Toyota,Japanese,25,0
2005,3,3,McLaren,British,19,0
2005,3,4,Williams,British,13,0
2005,3,5,Red Bull,Austrian,12,0
2005,3,6,Ferrari,Italian,10,0
2005,3,7,Sauber,Swiss,2,0
2005,3,8,Jordan,Irish,0,0
2005,3,9,Minardi,Italian,0,0
2005,3,10,BAR,British,0,0
