Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2009,13,1,button,Jenson,Button,British,80
2009,13,2,barrichello,Rubens,Barrichello,Brazilian,66
2009,13,3,vettel,Sebastian,Vettel,German,54
2009,13,4,webber,Mark,Webber,Australian,51.5
2009,13,5,raikkonen,Kimi,Räikkönen,Finnish,40
2009,13,6,rosberg,Nico,Rosberg,German,30.5
2009,13,7,hamilton,Lewis,Hamilton,British,27
2009,13,8,trulli,Jarno,Trulli,Italian,22.5
2009,13,9,massa,Felipe,Massa,Brazilian,22
2009,13,10,kovalainen,Heikki,Kovalainen,Finnish,20
2009,13,11,alonso,Fernando,Alonso,Spanish,20
2009,13,12,glock,Timo,Glock,German,16
2009,13,13,heidfeld,Nick,Heidfeld,German,12
2009,13,14,fisichella,Giancarlo,Fisichella,Italian,8
2009,13,15,kubica,Robert,Kubica,Polish,8
2009,13,16,sutil,Adrian,Sutil,German,5
2009,13,17,buemi,Sébastien,Buemi,Swiss,3
2009,13,18,bourdais,Sébastien,Bourdais,French,2
2009,13,19,nakajima,Kazuki,Nakajima,Japanese,0
2009,13,20,piquet_jr,Nelson,Piquet Jr.,Brazilian,0
2009,13,21,badoer,Luca,Badoer,Italian,0
2009,13,22,grosjean,Romain,Grosjean,French,0
2009,13,23,alguersuari,Jaime,Alguersuari,Spanish,0
2009,13,24,liuzzi,Vitantonio,Liuzzi,Italian,0
