Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2013,10,1,vettel,Sebastian,Vettel,German,172
2013,10,2,raikkonen,Kimi,Räikkönen,Finnish,134
2013,10,3,alonso,Fernando,Alonso,Spanish,133
2013,10,4,hamilton,Lewis,Hamilton,British,124
2013,10,5,webber,Mark,Webber,Australian,105
2013,10,6,rosberg,Nico,Rosberg,German,84
2013,10,7,massa,Felipe,Massa,Brazilian,61
2013,10,8,grosjean,Romain,Grosjean,French,49
2013,10,9,button,Jenson,Button,British,39
2013,10,10,resta,Paul,di Resta,British,36
2013,10,11,sutil,Adrian,Sutil,German,23
2013,10,12,perez,Sergio,Pérez,Mexican,18
2013,10,13,vergne,Jean-Éric,Vergne,French,13
2013,10,14,ricciardo,Daniel,Ricciardo,Australian,11
2013,10,15,hulkenberg,Nico,Hülkenberg,German,7
2013,10,16,maldonado,Pastor,Maldonado,Venezuelan,1
2013,10,17,bottas,Valtteri,Bottas,Finnish,0
2013,10,18,gutierrez,Esteban,Gutiérrez,Mexican,0
2013,10,19,jules_bianchi,Jules,Bianchi,French,0
2013,10,20,pic,Charles,Pic,French,0
2013,10,21,garde,Giedo,van der Garde,Dutch,0
2013,10,22,chilton,Max,Chilton,British,0
