Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2010,8,1,McLaren,British,215,4
2010,8,2,Red Bull,Austrian,193,3
2010,8,3,Ferrari,Italian,161,1
2010,8,4,Mercedes,German,108,0
2010,8,5,Renault,French,79,0
2010,8,6,Force India,Indian,35,0
2010,8,7,Toro Rosso,Italian,8,0
2010,8,8,Williams,British,8,0
2010,8,9,Sauber,Swiss,1,0
2010,8,10,Lotus,Malaysian,0,0
2010,8,11,HRT,Spanish,0,0
2010,8,12,Virgin,British,0,0
