Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2018,11,German Grand Prix,1,VET,Sebastian,Vettel,German,Ferrari,1:12.538,1:12.505,1:11.212
2018,11,German Grand Prix,2,BOT,Valtteri,Bottas,Finnish,Mercedes,1:12.962,1:12.152,1:11.416
2018,11,German Grand Prix,3,RAI,Kimi,Räikkönen,Finnish,Ferrari,1:12.505,1:12.336,1:11.547
2018,11,German Grand Prix,4,VER,Max,Verstappen,Dutch,Red Bull,1:13.127,1:12.188,1:11.822
2018,11,German Grand Prix,5,MAG,Kevin,Magnussen,Danish,Haas F1 Team,1:13.105,1:12.523,1:12.200
2018,11,German Grand Prix,6,GRO,Romain,Grosjean,French,Haas F1 Team,1:12.986,1:12.722,1:12.544
2018,11,German Grand Prix,7,HUL,Nico,Hülkenberg,German,Renault,1:13.479,1:12.946,1:12.560
2018,11,German Grand Prix,8,SAI,Carlos,Sainz,Spanish,Renault,1:13.324,1:13.032,1:12.692
2018,11,German Grand Prix,9,LEC,Charles,Leclerc,Monegasque,Sauber,1:13.077,1:12.995,1:12.717
2018,11,German Grand Prix,10,PER,Sergio,Pérez,Mexican,Force India,1:13.427,1:13.072,1:12.774
2018,11,German Grand Prix,11,ALO,Fernando,Alonso,Spanish,McLaren,1:13.614,1:13.657,
2018,11,German Grand Prix,12,SIR,Sergey,Sirotkin,Russian,Williams,1:13.708,1:13.702,
2018,11,German Grand Prix,13,ERI,Marcus,Ericsson,Swedish,Sauber,1:13.562,1:13.736,
2018,11,German Grand Prix,14,HAM,Lewis,Hamilton,British,Mercedes,1:13.012,,
2018,11,German Grand Prix,15,RIC,Daniel,Ricciardo,Australian,Red Bull,1:13.318,,
2018,11,German Grand Prix,16,OCO,Esteban,Ocon,French,Force India,1:13.720,,
2018,11,German Grand Prix,17,GAS,Pierre,Gasly,French,Toro Rosso,1:13.749,,
2018,11,German Grand Prix,18,HAR,Brendon,Hartley,New Zealander,Toro Rosso,1:14.045,,
2018,11,German Grand Prix,19,STR,Lance,Stroll,Canadian,Williams,1:14.206,,
2018,11,German Grand Prix,20,VAN,Stoffel,Vandoorne,Belgian,McLaren,1:14.401,,
