Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2005,17,1,alonso,Fernando,Alonso,Spanish,117
2005,17,2,raikkonen,Kimi,Räikkönen,Finnish,94
2005,17,3,montoya,Juan,Pablo Montoya,Colombian,60
2005,17,4,michael_schumacher,Michael,Schumacher,German,60
2005,17,5,fisichella,Giancarlo,Fisichella,Italian,45
2005,17,6,trulli,Jarno,Trulli,Italian,43
2005,17,7,barrichello,Rubens,Barrichello,Brazilian,38
2005,17,8,ralf_schumacher,Ralf,Schumacher,German,38
2005,17,9,button,Jenson,Button,British,32
2005,17,10,webber,Mark,Webber,Australian,29
2005,17,11,heidfeld,Nick,Heidfeld,German,28
2005,17,12,coulthard,David,Coulthard,British,21
2005,17,13,villeneuve,Jacques,Villeneuve,Canadian,9
2005,17,14,massa,Felipe,Massa,Brazilian,8
2005,17,15,monteiro,Tiago,Monteiro,Portuguese,7
2005,17,16,wurz,Alexander,Wurz,Austrian,6
2005,17,17,karthikeyan,Narain,Karthikeyan,Indian,5
2005,17,18,klien,Christian,Klien,Austrian,5
2005,17,19,albers,Christijan,Albers,Dutch,4
2005,17,20,rosa,Pedro,de la Rosa,Spanish,4
2005,17,21,friesacher,Patrick,Friesacher,Austrian,3
2005,17,22,pizzonia,Antônio,Pizzonia,Brazilian,2
2005,17,23,sato,Takuma,Sato,Japanese,1
2005,17,24,liuzzi,Vitantonio,Liuzzi,Italian,1
2005,17,25,doornbos,Robert,Doornbos,Dutch,0
2005,17,26,zonta,Ricardo,Zonta,Brazilian,0
2005,17,27,davidson,Anthony,Davidson,British,0
