Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2013,3,1,vettel,Sebastian,Vettel,German,52
2013,3,2,raikkonen,Kimi,Räikkönen,Finnish,49
2013,3,3,alonso,Fernando,Alonso,Spanish,43
2013,3,4,hamilton,Lewis,Hamilton,British,40
2013,3,5,massa,Felipe,Massa,Brazilian,30
2013,3,6,webber,Mark,Webber,Australian,26
2013,3,7,rosberg,Nico,Rosberg,German,12
2013,3,8,button,Jenson,Button,British,12
2013,3,9,grosjean,Romain,Grosjean,French,11
2013,3,10,resta,Paul,di Resta,British,8
2013,3,11,ricciardo,Daniel,Ricciardo,Australian,6
2013,3,12,sutil,Adrian,Sutil,German,6
2013,3,13,hulkenberg,Nico,Hülkenberg,German,5
2013,3,14,perez,Sergio,Pérez,Mexican,2
2013,3,15,vergne,Jean-Éric,Vergne,French,1
2013,3,16,bottas,Valtteri,Bottas,Finnish,0
2013,3,17,gutierrez,Esteban,Gutiérrez,Mexican,0
2013,3,18,jules_bianchi,Jules,Bianchi,French,0
2013,3,19,pic,Charles,Pic,French,0
2013,3,20,maldonado,Pastor,Maldonado,Venezuelan,0
2013,3,21,garde,Giedo,van der Garde,Dutch,0
2013,3,22,chilton,Max,Chilton,British,0
