Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2014,16,1,hamilton,Lewis,Hamilton,British,291
2014,16,2,rosberg,Nico,Rosberg,German,274
2014,16,3,ricciardo,Daniel,Ricciardo,Australian,199
2014,16,4,bottas,Valtteri,Bottas,Finnish,145
2014,16,5,vettel,Sebastian,Vettel,German,143
2014,16,6,alonso,Fernando,Alonso,Spanish,141
2014,16,7,button,Jenson,Button,British,94
2014,16,8,hulkenberg,Nico,Hülkenberg,German,76
2014,16,9,massa,Felipe,Massa,Brazilian,71
2014,16,10,kevin_magnussen,Kevin,Magnussen,Danish,49
2014,16,11,perez,Sergio,Pérez,Mexican,47
2014,16,12,raikkonen,Kimi,Räikkönen,Finnish,47
2014,16,13,vergne,Jean-Éric,Vergne,French,21
2014,16,14,grosjean,Romain,Grosjean,French,8
2014,16,15,kvyat,Daniil,Kvyat,Russian,8
2014,16,16,jules_bianchi,Jules,Bianchi,French,2
2014,16,17,sutil,Adrian,Sutil,German,0
2014,16,18,ericsson,Marcus,Ericsson,Swedish,0
2014,16,19,maldonado,Pastor,Maldonado,Venezuelan,0
2014,16,20,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,16,21,chilton,Max,Chilton,British,0
2014,16,22,kobayashi,Kamui,Kobayashi,Japanese,0
2014,16,23,lotterer,André,Lotterer,German,0
