Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2017,3,1,Ferrari,Italian,102,2
2017,3,2,Mercedes,German,99,1
2017,3,3,Red Bull,Austrian,47,0
2017,3,4,Force India,Indian,17,0
2017,3,5,Williams,British,16,0
2017,3,6,Toro Rosso,Italian,12,0
2017,3,7,Haas F1 Team,American,8,0
2017,3,8,Renault,French,2,0
2017,3,9,Sauber,Swiss,0,0
2017,3,10,McLaren,British,0,0
