Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,18,1,max_verstappen,Max,Verstappen,Dutch,366
2022,18,2,perez,Sergio,Pérez,Mexican,253
2022,18,3,leclerc,Charles,Leclerc,Monegasque,252
2022,18,4,russell,George,Russell,British,207
2022,18,5,sainz,Carlos,Sainz,Spanish,202
2022,18,6,hamilton,Lewis,Hamilton,British,180
2022,18,7,norris,Lando,Norris,British,101
2022,18,8,ocon,Esteban,Ocon,French,78
2022,18,9,alonso,Fernando,Alonso,Spanish,65
2022,18,10,bottas,Valtteri,Bottas,Finnish,46
2022,18,11,vettel,Sebastian,Vettel,German,32
2022,18,12,ricciardo,Daniel,Ricciardo,Australian,29
2022,18,13,gasly,Pierre,Gasly,French,23
2022,18,14,kevin_magnussen,Kevin,Magnussen,Danish,22
2022,18,15,stroll,Lance,Stroll,Canadian,13
2022,18,16,mick_schumacher,Mick,Schumacher,German,12
2022,18,17,tsunoda,Yuki,Tsunoda,Japanese,11
2022,18,18,zhou,Guanyu,Zhou,Chinese,6
2022,18,19,albon,Alexander,Albon,Thai,4
2022,18,20,latifi,Nicholas,Latifi,Canadian,2
2022,18,21,de_vries,Nyck,de Vries,Dutch,2
2022,18,22,hulkenberg,Nico,Hülkenberg,German,0
