Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2023,5,1,max_verstappen,Max,Verstappen,Dutch,119
2023,5,2,perez,Sergio,Pérez,Mexican,105
2023,5,3,alonso,Fernando,Alonso,Spanish,75
2023,5,4,hamilton,Lewis,Hamilton,British,56
2023,5,5,sainz,Carlos,Sainz,Spanish,44
2023,5,6,russell,George,Russell,British,40
2023,5,7,leclerc,Charles,Leclerc,Monegasque,34
2023,5,8,stroll,Lance,Stroll,Canadian,27
2023,5,9,norris,Lando,Norris,British,10
2023,5,10,gasly,Pierre,Gasly,French,8
2023,5,11,hulkenberg,Nico,Hülkenberg,German,6
2023,5,12,ocon,Esteban,Ocon,French,6
2023,5,13,bottas,Valtteri,Bottas,Finnish,4
2023,5,14,piastri,Oscar,Piastri,Australian,4
2023,5,15,zhou,Guanyu,Zhou,Chinese,2
2023,5,16,tsunoda,Yuki,Tsunoda,Japanese,2
2023,5,17,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,5,18,albon,Alexander,Albon,Thai,1
2023,5,19,sargeant,Logan,Sargeant,American,0
2023,5,20,de_vries,Nyck,de Vries,Dutch,0
