Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2014,5,1,hamilton,Lewis,Hamilton,British,100
2014,5,2,rosberg,Nico,Rosberg,German,97
2014,5,3,alonso,Fernando,Alonso,Spanish,49
2014,5,4,vettel,Sebastian,Vettel,German,45
2014,5,5,ricciardo,Daniel,Ricciardo,Australian,39
2014,5,6,hulkenberg,Nico,Hülkenberg,German,37
2014,5,7,bottas,Valtteri,Bottas,Finnish,34
2014,5,8,button,Jenson,Button,British,23
2014,5,9,kevin_magnussen,Kevin,Magnussen,Danish,20
2014,5,10,perez,Sergio,Pérez,Mexican,20
2014,5,11,raikkonen,Kimi,Räikkönen,Finnish,17
2014,5,12,massa,Felipe,Massa,Brazilian,12
2014,5,13,grosjean,Romain,Grosjean,French,4
2014,5,14,vergne,Jean-Éric,Vergne,French,4
2014,5,15,kvyat,Daniil,Kvyat,Russian,4
2014,5,16,sutil,Adrian,Sutil,German,0
2014,5,17,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,5,18,chilton,Max,Chilton,British,0
2014,5,19,kobayashi,Kamui,Kobayashi,Japanese,0
2014,5,20,maldonado,Pastor,Maldonado,Venezuelan,0
2014,5,21,ericsson,Marcus,Ericsson,Swedish,0
2014,5,22,jules_bianchi,Jules,Bianchi,French,0
