Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2020,5,1,hamilton,Lewis,Hamilton,British,107
2020,5,2,max_verstappen,Max,Verstappen,Dutch,77
2020,5,3,bottas,Valtteri,Bottas,Finnish,73
2020,5,4,leclerc,Charles,Leclerc,Monegasque,45
2020,5,5,norris,Lando,Norris,British,38
2020,5,6,albon,Alexander,Albon,Thai,36
2020,5,7,stroll,Lance,Stroll,Canadian,28
2020,5,8,perez,Sergio,Pérez,Mexican,22
2020,5,9,ricciardo,Daniel,Ricciardo,Australian,20
2020,5,10,ocon,Esteban,Ocon,French,16
2020,5,11,sainz,Carlos,Sainz,Spanish,15
2020,5,12,gasly,Pierre,Gasly,French,12
2020,5,13,vettel,Sebastian,Vettel,German,10
2020,5,14,hulkenberg,Nico,Hülkenberg,German,6
2020,5,15,giovinazzi,Antonio,Giovinazzi,Italian,2
2020,5,16,kvyat,Daniil,Kvyat,Russian,2
2020,5,17,kevin_magnussen,Kevin,Magnussen,Danish,1
2020,5,18,raikkonen,Kimi,Räikkönen,Finnish,0
2020,5,19,latifi,Nicholas,Latifi,Canadian,0
2020,5,20,russell,George,Russell,British,0
2020,5,21,grosjean,Romain,Grosjean,French,0
