Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,19,1,max_verstappen,Max,Verstappen,Dutch,391
2022,19,2,leclerc,Charles,Leclerc,Monegasque,267
2022,19,3,perez,Sergio,Pérez,Mexican,265
2022,19,4,russell,George,Russell,British,218
2022,19,5,sainz,Carlos,Sainz,Spanish,202
2022,19,6,hamilton,Lewis,Hamilton,British,198
2022,19,7,norris,Lando,Norris,British,109
2022,19,8,ocon,Esteban,Ocon,French,78
2022,19,9,alonso,Fernando,Alonso,Spanish,71
2022,19,10,bottas,Valtteri,Bottas,Finnish,46
2022,19,11,vettel,Sebastian,Vettel,German,36
2022,19,12,ricciardo,Daniel,Ricciardo,Australian,29
2022,19,13,kevin_magnussen,Kevin,Magnussen,Danish,24
2022,19,14,gasly,Pierre,Gasly,French,23
2022,19,15,stroll,Lance,Stroll,Canadian,13
2022,19,16,mick_schumacher,Mick,Schumacher,German,12
2022,19,17,tsunoda,Yuki,Tsunoda,Japanese,12
2022,19,18,zhou,Guanyu,Zhou,Chinese,6
2022,19,19,albon,Alexander,Albon,Thai,4
2022,19,20,latifi,Nicholas,Latifi,Canadian,2
2022,19,21,de_vries,Nyck,de Vries,Dutch,2
2022,19,22,hulkenberg,Nico,Hülkenberg,German,0
