Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2011,13,1,Red Bull,Austrian,451,8
2011,13,2,McLaren,British,325,4
2011,13,3,Ferrari,Italian,254,1
2011,13,4,Mercedes,German,108,0
2011,13,5,Renault,French,70,0
2011,13,6,Force India,Indian,36,0
2011,13,7,Sauber,Swiss,35,0
2011,13,8,Toro Rosso,Italian,29,0
2011,13,9,Williams,British,5,0
2011,13,10,Lotus,Malaysian,0,0
2011,13,11,HRT,Spanish,0,0
2011,13,12,Virgin,British,0,0
