Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2003,3,1,McLaren,British,39,2
2003,3,2,Renault,French,23,0
2003,3,3,Ferrari,Italian,16,0
2003,3,4,Williams,British,16,0
2003,3,5,Jordan,Irish,10,1
2003,3,6,Sauber,Swiss,8,0
2003,3,7,BAR,British,5,0
2003,3,8,Jaguar,British,0,0
2003,3,9,Toyota,Japanese,0,0
2003,3,10,Minardi,Italian,0,0
