Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2011,6,1,Red Bull,Austrian,222,5
2011,6,2,McLaren,British,161,1
2011,6,3,Ferrari,Italian,93,0
2011,6,4,Renault,French,50,0
2011,6,5,Mercedes,German,40,0
2011,6,6,Sauber,Swiss,21,0
2011,6,7,Force India,Indian,10,0
2011,6,8,Toro Rosso,Italian,7,0
2011,6,9,Williams,British,2,0
2011,6,10,Lotus,Malaysian,0,0
2011,6,11,Virgin,British,0,0
2011,6,12,HRT,Spanish,0,0
