Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2001,12,1,michael_schumacher,Michael,Schumacher,German,84
2001,12,2,coulthard,David,Coulthard,British,47
2001,12,3,ralf_schumacher,Ralf,Schumacher,German,41
2001,12,4,barrichello,Rubens,Barrichello,Brazilian,40
2001,12,5,hakkinen,Mika,Häkkinen,Finnish,19
2001,12,6,montoya,Juan,Pablo Montoya,Colombian,15
2001,12,7,villeneuve,Jacques,Villeneuve,Canadian,11
2001,12,8,heidfeld,Nick,Heidfeld,German,10
2001,12,9,raikkonen,Kimi,Räikkönen,Finnish,9
2001,12,10,trulli,Jarno,Trulli,Italian,9
2001,12,11,frentzen,Heinz-Harald,Frentzen,German,6
2001,12,12,panis,Olivier,Panis,French,5
2001,12,13,irvine,Eddie,Irvine,British,4
2001,12,14,fisichella,Giancarlo,Fisichella,Italian,4
2001,12,15,alesi,Jean,Alesi,French,4
2001,12,16,button,Jenson,Button,British,2
2001,12,17,verstappen,Jos,Verstappen,Dutch,1
2001,12,18,rosa,Pedro,de la Rosa,Spanish,1
2001,12,19,zonta,Ricardo,Zonta,Brazilian,0
2001,12,20,burti,Luciano,Burti,Brazilian,0
2001,12,21,bernoldi,Enrique,Bernoldi,Brazilian,0
2001,12,22,marques,Tarso,Marques,Brazilian,0
2001,12,23,alonso,Fernando,Alonso,Spanish,0
2001,12,24,mazzacane,Gastón,Mazzacane,Argentine,0
