Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2006,2,1,alonso,Fernando,Alonso,Spanish,18
2006,2,2,michael_schumacher,Michael,Schumacher,German,11
2006,2,3,button,Jenson,Button,British,11
2006,2,4,fisichella,Giancarlo,Fisichella,Italian,10
2006,2,5,montoya,Juan,Pablo Montoya,Colombian,9
2006,2,6,raikkonen,Kimi,Räikkönen,Finnish,6
2006,2,7,massa,Felipe,Massa,Brazilian,4
2006,2,8,webber,Mark,Webber,Australian,3
2006,2,9,rosberg,Nico,Rosberg,German,2
2006,2,10,villeneuve,Jacques,Villeneuve,Canadian,2
2006,2,11,ralf_schumacher,Ralf,Schumacher,German,1
2006,2,12,klien,Christian,Klien,Austrian,1
2006,2,13,trulli,Jarno,Trulli,Italian,0
2006,2,14,barrichello,Rubens,Barrichello,Brazilian,0
2006,2,15,coulthard,David,Coulthard,British,0
2006,2,16,liuzzi,Vitantonio,Liuzzi,Italian,0
2006,2,17,albers,Christijan,Albers,Dutch,0
2006,2,18,heidfeld,Nick,Heidfeld,German,0
2006,2,19,monteiro,Tiago,Monteiro,Portuguese,0
2006,2,20,speed,Scott,Speed,American,0
2006,2,21,sato,Takuma,Sato,Japanese,0
