Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2018,16,1,Mercedes,German,495,8
2018,16,2,Ferrari,Italian,442,5
2018,16,3,Red Bull,Austrian,292,3
2018,16,4,Renault,French,91,0
2018,16,5,Haas F1 Team,American,80,0
2018,16,6,McLaren,British,58,0
2018,16,7,Force India,Indian,35,0
2018,16,8,Toro Rosso,Italian,30,0
2018,16,9,Sauber,Swiss,27,0
2018,16,10,Williams,British,7,0
