Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2014,6,1,rosberg,Nico,Rosberg,German,122
2014,6,2,hamilton,Lewis,Hamilton,British,118
2014,6,3,alonso,Fernando,Alonso,Spanish,61
2014,6,4,ricciardo,Daniel,Ricciardo,Australian,54
2014,6,5,hulkenberg,Nico,Hülkenberg,German,47
2014,6,6,vettel,Sebastian,Vettel,German,45
2014,6,7,bottas,Valtteri,Bottas,Finnish,34
2014,6,8,button,Jenson,Button,British,31
2014,6,9,kevin_magnussen,Kevin,Magnussen,Danish,21
2014,6,10,perez,Sergio,Pérez,Mexican,20
2014,6,11,massa,Felipe,Massa,Brazilian,18
2014,6,12,raikkonen,Kimi,Räikkönen,Finnish,17
2014,6,13,grosjean,Romain,Grosjean,French,8
2014,6,14,vergne,Jean-Éric,Vergne,French,4
2014,6,15,kvyat,Daniil,Kvyat,Russian,4
2014,6,16,jules_bianchi,Jules,Bianchi,French,2
2014,6,17,ericsson,Marcus,Ericsson,Swedish,0
2014,6,18,sutil,Adrian,Sutil,German,0
2014,6,19,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,6,20,chilton,Max,Chilton,British,0
2014,6,21,kobayashi,Kamui,Kobayashi,Japanese,0
2014,6,22,maldonado,Pastor,Maldonado,Venezuelan,0
