Season,roundNum,raceNum,qualiPosition,racePosition,driverID,firstName,familyName,nationality,totalPoints,status,gap,constructor
2014,3,Bahrain Grand Prix,2,1,HAM,Lewis,Hamilton,British,25,Finished,1:39:42.743,Mercedes
2014,3,Bahrain Grand Prix,1,2,ROS,Nico,Rosberg,German,18,Finished,+1.085,Mercedes
2014,3,Bahrain Grand Prix,4,3,PER,Sergio,Pérez,Mexican,15,Finished,+24.067,Force India
2014,3,Bahrain Grand Prix,13,4,RIC,Daniel,Ricciardo,Australian,12,Finished,+24.489,Red Bull
2014,3,Bahrain Grand Prix,11,5,HUL,Nico,Hülkenberg,German,10,Finished,+28.654,Force India
2014,3,Bahrain Grand Prix,10,6,VET,Sebastian,Vettel,German,8,Finished,+29.879,Red Bull
2014,3,Bahrain Grand Prix,7,7,MAS,Felipe,Massa,Brazilian,6,Finished,+31.265,Williams
2014,3,Bahrain Grand Prix,3,8,BOT,Valtteri,Bottas,Finnish,4,Finished,+31.876,Williams
2014,3,Bahrain Grand Prix,9,9,ALO,Fernando,Alonso,Spanish,2,Finished,+32.595,Ferrari
2014,3,Bahrain Grand Prix,5,10,RAI,Kimi,Räikkönen,Finnish,1,Finished,+33.462,Ferrari
2014,3,Bahrain Grand Prix,12,11,KVY,Daniil,Kvyat,Russian,0,Finished,+41.342,Toro Rosso
2014,3,Bahrain Grand Prix,16,12,GRO,Romain,Grosjean,French,0,Finished,+43.143,Lotus F1
2014,3,Bahrain Grand Prix,21,13,CHI,Max,Chilton,British,0,Finished,+59.909,Marussia
2014,3,Bahrain Grand Prix,17,14,MAL,Pastor,Maldonado,Venezuelan,0,Finished,+1:02.803,Lotus F1
2014,3,Bahrain Grand Prix,18,15,KOB,Kamui,Kobayashi,Japanese,0,Finished,+1:27.900,Caterham
2014,3,Bahrain Grand Prix,19,16,BIA,Jules,Bianchi,French,0,+1 Lap,,Marussia
2014,3,Bahrain Grand Prix,6,17,BUT,Jenson,Button,British,0,Clutch,,McLaren
2014,3,Bahrain Grand Prix,8,18,MAG,Kevin,Magnussen,Danish,0,Clutch,,McLaren
2014,3,Bahrain Grand Prix,15,19,GUT,Esteban,Gutiérrez,Mexican,0,Collision,,Sauber
2014,3,Bahrain Grand Prix,20,20,ERI,Marcus,Ericsson,Swedish,0,Retired,,Caterham
2014,3,Bahrain Grand Prix,14,21,VER,Jean-Éric,Vergne,French,0,Retired,,Toro Rosso
2014,3,Bahrain Grand Prix,22,22,SUT,Adrian,Sutil,German,0,Collision,,Sauber
