Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2007,3,1,alonso,Fernando,Alonso,Spanish,22
2007,3,2,raikkonen,Kimi,Räikkönen,Finnish,22
2007,3,3,hamilton,Lewis,Hamilton,British,22
2007,3,4,massa,Felipe,Massa,Brazilian,17
2007,3,5,heidfeld,Nick,Heidfeld,German,15
2007,3,6,fisichella,Giancarlo,Fisichella,Italian,8
2007,3,7,trulli,Jarno,Trulli,Italian,4
2007,3,8,kubica,Robert,Kubica,Polish,3
2007,3,9,rosberg,Nico,Rosberg,German,2
2007,3,10,kovalainen,Heikki,Kovalainen,Finnish,1
2007,3,11,ralf_schumacher,Ralf,Schumacher,German,1
2007,3,12,wurz,Alexander,Wurz,Austrian,0
2007,3,13,webber,Mark,Webber,Australian,0
2007,3,14,barrichello,Rubens,Barrichello,Brazilian,0
2007,3,15,sato,Takuma,Sato,Japanese,0
2007,3,16,button,Jenson,Button,British,0
2007,3,17,liuzzi,Vitantonio,Liuzzi,Italian,0
2007,3,18,albers,Christijan,Albers,Dutch,0
2007,3,19,speed,Scott,Speed,American,0
2007,3,20,sutil,Adrian,Sutil,German,0
2007,3,21,davidson,Anthony,Davidson,British,0
