Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2019,12,1,hamilton,Lewis,Hamilton,British,250
2019,12,2,bottas,Valtteri,Bottas,Finnish,188
2019,12,3,max_verstappen,Max,Verstappen,Dutch,181
2019,12,4,vettel,Sebastian,Vettel,German,156
2019,12,5,leclerc,Charles,Leclerc,Monegasque,132
2019,12,6,gasly,Pierre,Gasly,French,63
2019,12,7,sainz,Carlos,Sainz,Spanish,58
2019,12,8,raikkonen,Kimi,Räikkönen,Finnish,31
2019,12,9,kvyat,Daniil,Kvyat,Russian,27
2019,12,10,norris,Lando,Norris,British,24
2019,12,11,ricciardo,Daniel,Ricciardo,Australian,22
2019,12,12,stroll,Lance,Stroll,Canadian,18
2019,12,13,kevin_magnussen,Kevin,Magnussen,Danish,18
2019,12,14,hulkenberg,Nico,Hülkenberg,German,17
2019,12,15,albon,Alexander,Albon,Thai,16
2019,12,16,perez,Sergio,Pérez,Mexican,13
2019,12,17,grosjean,Romain,Grosjean,French,8
2019,12,18,giovinazzi,Antonio,Giovinazzi,Italian,1
2019,12,19,kubica,Robert,Kubica,Polish,1
2019,12,20,russell,George,Russell,British,0
