Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,15,1,max_verstappen,Max,Verstappen,Dutch,310
2022,15,2,leclerc,Charles,Leclerc,Monegasque,201
2022,15,3,perez,Sergio,Pérez,Mexican,201
2022,15,4,russell,George,Russell,British,188
2022,15,5,sainz,Carlos,Sainz,Spanish,175
2022,15,6,hamilton,Lewis,Hamilton,British,158
2022,15,7,norris,Lando,Norris,British,82
2022,15,8,ocon,Esteban,Ocon,French,66
2022,15,9,alonso,Fernando,Alonso,Spanish,59
2022,15,10,bottas,Valtteri,Bottas,Finnish,46
2022,15,11,kevin_magnussen,Kevin,Magnussen,Danish,22
2022,15,12,vettel,Sebastian,Vettel,German,20
2022,15,13,ricciardo,Daniel,Ricciardo,Australian,19
2022,15,14,gasly,Pierre,Gasly,French,18
2022,15,15,mick_schumacher,Mick,Schumacher,German,12
2022,15,16,tsunoda,Yuki,Tsunoda,Japanese,11
2022,15,17,zhou,Guanyu,Zhou,Chinese,5
2022,15,18,stroll,Lance,Stroll,Canadian,5
2022,15,19,albon,Alexander,Albon,Thai,4
2022,15,20,latifi,Nicholas,Latifi,Canadian,0
2022,15,21,hulkenberg,Nico,Hülkenberg,German,0
