Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2011,16,1,Red Bull,Austrian,558,10
2011,16,2,McLaren,British,418,5
2011,16,3,Ferrari,Italian,310,1
2011,16,4,Mercedes,German,127,0
2011,16,5,Renault,French,72,0
2011,16,6,Force India,Indian,49,0
2011,16,7,Sauber,Swiss,40,0
2011,16,8,Toro Rosso,Italian,37,0
2011,16,9,Williams,British,5,0
2011,16,10,Lotus,Malaysian,0,0
2011,16,11,HRT,Spanish,0,0
2011,16,12,Virgin,British,0,0
