Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2016,12,1,Mercedes,German,415,11
2016,12,2,Red Bull,Austrian,256,1
2016,12,3,Ferrari,Italian,242,0
2016,12,4,Williams,British,96,0
2016,12,5,Force India,Indian,81,0
2016,12,6,Toro Rosso,Italian,45,0
2016,12,7,McLaren,British,42,0
2016,12,8,Haas F1 Team,American,28,0
2016,12,9,Renault,French,6,0
2016,12,10,Manor Marussia,British,1,0
2016,12,11,Sauber,Swiss,0,0
