Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,5,1,leclerc,Charles,Leclerc,Monegasque,104
2022,5,2,max_verstappen,Max,Verstappen,Dutch,85
2022,5,3,perez,Sergio,Pérez,Mexican,66
2022,5,4,russell,George,Russell,British,59
2022,5,5,sainz,Carlos,Sainz,Spanish,53
2022,5,6,hamilton,Lewis,Hamilton,British,36
2022,5,7,norris,Lando,Norris,British,35
2022,5,8,bottas,Valtteri,Bottas,Finnish,30
2022,5,9,ocon,Esteban,Ocon,French,24
2022,5,10,kevin_magnussen,Kevin,Magnussen,Danish,15
2022,5,11,ricciardo,Daniel,Ricciardo,Australian,11
2022,5,12,tsunoda,Yuki,Tsunoda,Japanese,10
2022,5,13,gasly,Pierre,Gasly,French,6
2022,5,14,vettel,Sebastian,Vettel,German,4
2022,5,15,albon,Alexander,Albon,Thai,3
2022,5,16,alonso,Fernando,Alonso,Spanish,2
2022,5,17,stroll,Lance,Stroll,Canadian,2
2022,5,18,zhou,Guanyu,Zhou,Chinese,1
2022,5,19,mick_schumacher,Mick,Schumacher,German,0
2022,5,20,hulkenberg,Nico,Hülkenberg,German,0
2022,5,21,latifi,Nicholas,Latifi,Canadian,0
