Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2016,18,1,Mercedes,German,636,16
2016,18,2,Red Bull,Austrian,400,2
2016,18,3,Ferrari,Italian,347,0
2016,18,4,Force India,Indian,138,0
2016,18,5,Williams,British,130,0
2016,18,6,McLaren,British,74,0
2016,18,7,Toro Rosso,Italian,55,0
2016,18,8,Haas F1 Team,American,29,0
2016,18,9,Renault,French,8,0
2016,18,10,Manor Marussia,British,1,0
2016,18,11,Sauber,Swiss,0,0
