Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2005,1,1,Renault,French,16,1
2005,1,2,Ferrari,Italian,8,0
2005,1,3,Red Bull,Austrian,7,0
2005,1,4,Williams,British,4,0
2005,1,5,McLaren,British,4,0
2005,1,6,Toyota,Japanese,0,0
2005,1,7,Sauber,Swiss,0,0
2005,1,8,Jordan,Irish,0,0
2005,1,9,Minardi,Italian,0,0
2005,1,10,BAR,British,0,0
