Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2016,16,1,Mercedes,German,553,14
2016,16,2,Red Bull,Austrian,359,2
2016,16,3,Ferrari,Italian,313,0
2016,16,4,Force India,Indian,124,0
2016,16,5,Williams,British,121,0
2016,16,6,McLaren,British,62,0
2016,16,7,Toro Rosso,Italian,47,0
2016,16,8,Haas F1 Team,American,28,0
2016,16,9,Renault,French,8,0
2016,16,10,Manor Marussia,British,1,0
2016,16,11,Sauber,Swiss,0,0
