Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2016,15,1,Mercedes,German,538,14
2016,15,2,Red Bull,Austrian,316,1
2016,15,3,Ferrari,Italian,301,0
2016,15,4,Force India,Indian,112,0
2016,15,5,Williams,British,111,0
2016,15,6,McLaren,British,54,0
2016,15,7,Toro Rosso,Italian,47,0
2016,15,8,Haas F1 Team,American,28,0
2016,15,9,Renault,French,7,0
2016,15,10,Manor Marussia,British,1,0
2016,15,11,Sauber,Swiss,0,0
