Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2018,19,Mexican Grand Prix,1,RIC,Daniel,Ricciardo,Australian,Red Bull,1:15.866,1:15.845,1:14.759
2018,19,Mexican Grand Prix,2,VER,Max,Verstappen,Dutch,Red Bull,1:15.756,1:15.640,1:14.785
2018,19,Mexican Grand Prix,3,HAM,Lewis,Hamilton,British,Mercedes,1:15.673,1:15.644,1:14.894
2018,19,Mexican Grand Prix,4,VET,Sebastian,Vettel,German,Ferrari,1:16.089,1:15.715,1:14.970
2018,19,Mexican Grand Prix,5,BOT,Valtteri,Bottas,Finnish,Mercedes,1:15.580,1:15.923,1:15.160
2018,19,Mexican Grand Prix,6,RAI,Kimi,Räikkönen,Finnish,Ferrari,1:16.446,1:15.996,1:15.330
2018,19,Mexican Grand Prix,7,HUL,Nico,Hülkenberg,German,Renault,1:16.498,1:16.126,1:15.827
2018,19,Mexican Grand Prix,8,SAI,Carlos,Sainz,Spanish,Renault,1:16.813,1:16.188,1:16.084
2018,19,Mexican Grand Prix,9,LEC,Charles,Leclerc,Monegasque,Sauber,1:16.862,1:16.320,1:16.189
2018,19,Mexican Grand Prix,10,ERI,Marcus,Ericsson,Swedish,Sauber,1:16.701,1:16.633,1:16.513
2018,19,Mexican Grand Prix,11,OCO,Esteban,Ocon,French,Force India,1:16.252,1:16.844,
2018,19,Mexican Grand Prix,12,ALO,Fernando,Alonso,Spanish,McLaren,1:16.857,1:16.871,
2018,19,Mexican Grand Prix,13,PER,Sergio,Pérez,Mexican,Force India,1:16.242,1:17.167,
2018,19,Mexican Grand Prix,14,HAR,Brendon,Hartley,New Zealander,Toro Rosso,1:16.682,1:17.184,
2018,19,Mexican Grand Prix,15,GAS,Pierre,Gasly,French,Toro Rosso,1:16.828,,
2018,19,Mexican Grand Prix,16,GRO,Romain,Grosjean,French,Haas F1 Team,1:16.911,,
2018,19,Mexican Grand Prix,17,VAN,Stoffel,Vandoorne,Belgian,McLaren,1:16.966,,
2018,19,Mexican Grand Prix,18,MAG,Kevin,Magnussen,Danish,Haas F1 Team,1:17.599,,
2018,19,Mexican Grand Prix,19,STR,Lance,Stroll,Canadian,Williams,1:17.689,,
2018,19,Mexican Grand Prix,20,SIR,Sergey,Sirotkin,Russian,Williams,1:17.886,,
