Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2011,17,1,Red Bull,Austrian,595,11
2011,17,2,McLaren,British,442,5
2011,17,3,Ferrari,Italian,325,1
2011,17,4,Mercedes,German,145,0
2011,17,5,Renault,French,72,0
2011,17,6,Force India,Indian,51,0
2011,17,7,Sauber,Swiss,41,0
2011,17,8,Toro Rosso,Italian,41,0
2011,17,9,Williams,British,5,0
2011,17,10,Lotus,Malaysian,0,0
2011,17,11,HRT,Spanish,0,0
2011,17,12,Virgin,British,0,0
