Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2024,16,1,max_verstappen,Max,Verstappen,Dutch,303
2024,16,2,norris,Lando,Norris,British,241
2024,16,3,leclerc,Charles,Leclerc,Monegasque,217
2024,16,4,piastri,Oscar,Piastri,Australian,197
2024,16,5,sainz,Carlos,Sainz,Spanish,184
2024,16,6,hamilton,Lewis,Hamilton,British,164
2024,16,7,perez,Sergio,Pérez,Mexican,143
2024,16,8,russell,George,Russell,British,128
2024,16,9,alonso,Fernando,Alonso,Spanish,50
2024,16,10,stroll,Lance,Stroll,Canadian,24
2024,16,11,hulkenberg,Nico,Hülkenberg,German,22
2024,16,12,tsunoda,Yuki,Tsunoda,Japanese,22
2024,16,13,ricciardo,Daniel,Ricciardo,Australian,12
2024,16,14,gasly,Pierre,Gasly,French,8
2024,16,15,bearman,Oliver,Bearman,British,6
2024,16,16,kevin_magnussen,Kevin,Magnussen,Danish,6
2024,16,17,albon,Alexander,Albon,Thai,6
2024,16,18,ocon,Esteban,Ocon,French,5
2024,16,19,zhou,Guanyu,Zhou,Chinese,0
2024,16,20,sargeant,Logan,Sargeant,American,0
2024,16,21,colapinto,Franco,Colapinto,Argentinian,0
2024,16,22,bottas,Valtteri,Bottas,Finnish,0
