Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2019,13,1,Mercedes,German,471,10
2019,13,2,Ferrari,Italian,326,1
2019,13,3,Red Bull,Austrian,254,2
2019,13,4,McLaren,British,82,0
2019,13,5,Toro Rosso,Italian,51,0
2019,13,6,Renault,French,43,0
2019,13,7,Racing Point,British,40,0
2019,13,8,Alfa Romeo,Swiss,32,0
2019,13,9,Haas F1 Team,American,26,0
2019,13,10,Williams,British,1,0
