Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2013,13,1,vettel,Sebastian,Vettel,German,247
2013,13,2,alonso,Fernando,Alonso,Spanish,187
2013,13,3,hamilton,Lewis,Hamilton,British,151
2013,13,4,raikkonen,Kimi,Räikkönen,Finnish,149
2013,13,5,webber,Mark,Webber,Australian,130
2013,13,6,rosberg,Nico,Rosberg,German,116
2013,13,7,massa,Felipe,Massa,Brazilian,87
2013,13,8,grosjean,Romain,Grosjean,French,57
2013,13,9,button,Jenson,Button,British,54
2013,13,10,resta,Paul,di Resta,British,36
2013,13,11,sutil,Adrian,Sutil,German,26
2013,13,12,perez,Sergio,Pérez,Mexican,22
2013,13,13,hulkenberg,Nico,Hülkenberg,German,19
2013,13,14,ricciardo,Daniel,Ricciardo,Australian,18
2013,13,15,vergne,Jean-Éric,Vergne,French,13
2013,13,16,maldonado,Pastor,Maldonado,Venezuelan,1
2013,13,17,gutierrez,Esteban,Gutiérrez,Mexican,0
2013,13,18,bottas,Valtteri,Bottas,Finnish,0
2013,13,19,jules_bianchi,Jules,Bianchi,French,0
2013,13,20,pic,Charles,Pic,French,0
2013,13,21,garde,Giedo,van der Garde,Dutch,0
2013,13,22,chilton,Max,Chilton,British,0
