Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2004,13,1,michael_schumacher,Michael,Schumacher,German,120
2004,13,2,barrichello,Rubens,Barrichello,Brazilian,82
2004,13,3,button,Jenson,Button,British,65
2004,13,4,trulli,Jarno,Trulli,Italian,46
2004,13,5,alonso,Fernando,Alonso,Spanish,45
2004,13,6,montoya,Juan,Pablo Montoya,Colombian,38
2004,13,7,coulthard,David,Coulthard,British,19
2004,13,8,raikkonen,Kimi,Räikkönen,Finnish,18
2004,13,9,sato,Takuma,Sato,Japanese,18
2004,13,10,fisichella,Giancarlo,Fisichella,Italian,14
2004,13,11,ralf_schumacher,Ralf,Schumacher,German,12
2004,13,12,webber,Mark,Webber,Australian,7
2004,13,13,massa,Felipe,Massa,Brazilian,5
2004,13,14,panis,Olivier,Panis,French,5
2004,13,15,pizzonia,Antônio,Pizzonia,Brazilian,4
2004,13,16,matta,Cristiano,da Matta,Brazilian,3
2004,13,17,heidfeld,Nick,Heidfeld,German,3
2004,13,18,glock,Timo,Glock,German,2
2004,13,19,baumgartner,Zsolt,Baumgartner,Hungarian,1
2004,13,20,klien,Christian,Klien,Austrian,0
2004,13,21,gene,Marc,Gené,Spanish,0
2004,13,22,pantano,Giorgio,Pantano,Italian,0
2004,13,23,bruni,Gianmaria,Bruni,Italian,0
