Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2003,7,1,McLaren,British,73,2
2003,7,2,Ferrari,Italian,71,3
2003,7,3,Williams,British,50,1
2003,7,4,Renault,French,42,0
2003,7,5,Jordan,Irish,11,1
2003,7,6,BAR,British,11,0
2003,7,7,Sauber,Swiss,8,0
2003,7,8,Jaguar,British,4,0
2003,7,9,Toyota,Japanese,3,0
2003,7,10,Minardi,Italian,0,0
