Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2020,2,Styrian Grand Prix,1,HAM,Lewis,Hamilton,British,Mercedes,1:18.188,1:17.825,1:19.273
2020,2,Styrian Grand Prix,2,VER,Max,Verstappen,Dutch,Red Bull,1:18.297,1:17.938,1:20.489
2020,2,Styrian Grand Prix,3,SAI,Carlos,Sainz,Spanish,McLaren,1:18.590,1:18.836,1:20.671
2020,2,Styrian Grand Prix,4,BOT,Valtteri,Bottas,Finnish,Mercedes,1:18.791,1:18.657,1:20.701
2020,2,Styrian Grand Prix,5,OCO,Esteban,Ocon,French,Renault,1:19.687,1:18.764,1:20.922
2020,2,Styrian Grand Prix,6,NOR,Lando,Norris,British,McLaren,1:18.504,1:18.448,1:20.925
2020,2,Styrian Grand Prix,7,ALB,Alexander,Albon,Thai,Red Bull,1:20.882,1:19.014,1:21.011
2020,2,Styrian Grand Prix,8,GAS,Pierre,Gasly,French,AlphaTauri,1:20.192,1:18.744,1:21.028
2020,2,Styrian Grand Prix,9,RIC,Daniel,Ricciardo,Australian,Renault,1:19.662,1:19.229,1:21.192
2020,2,Styrian Grand Prix,10,VET,Sebastian,Vettel,German,Ferrari,1:20.243,1:19.545,1:21.651
2020,2,Styrian Grand Prix,11,LEC,Charles,Leclerc,Monegasque,Ferrari,1:20.871,1:19.628,
2020,2,Styrian Grand Prix,12,RUS,George,Russell,British,Williams,1:20.382,1:19.636,
2020,2,Styrian Grand Prix,13,STR,Lance,Stroll,Canadian,Racing Point,1:19.697,1:19.645,
2020,2,Styrian Grand Prix,14,KVY,Daniil,Kvyat,Russian,AlphaTauri,1:19.824,1:19.717,
2020,2,Styrian Grand Prix,15,MAG,Kevin,Magnussen,Danish,Haas F1 Team,1:21.140,1:20.211,
2020,2,Styrian Grand Prix,16,RAI,Kimi,Räikkönen,Finnish,Alfa Romeo,1:21.140,,
2020,2,Styrian Grand Prix,17,PER,Sergio,Pérez,Mexican,Racing Point,1:21.607,,
2020,2,Styrian Grand Prix,18,LAT,Nicholas,Latifi,Canadian,Williams,1:21.759,,
2020,2,Styrian Grand Prix,19,GIO,Antonio,Giovinazzi,Italian,Alfa Romeo,1:21.831,,
2020,2,Styrian Grand Prix,20,GRO,Romain,Grosjean,French,Haas F1 Team,"",,
