Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2017,17,1,hamilton,Lewis,Hamilton,British,331
2017,17,2,vettel,Sebastian,Vettel,German,265
2017,17,3,bottas,Valtteri,Bottas,Finnish,244
2017,17,4,ricciardo,Daniel,Ricciardo,Australian,192
2017,17,5,raikkonen,Kimi,Räikkönen,Finnish,163
2017,17,6,max_verstappen,Max,Verstappen,Dutch,123
2017,17,7,perez,Sergio,Pérez,Mexican,86
2017,17,8,ocon,Esteban,Ocon,French,73
2017,17,9,sainz,Carlos,Sainz,Spanish,54
2017,17,10,massa,Felipe,Massa,Brazilian,36
2017,17,11,hulkenberg,Nico,Hülkenberg,German,34
2017,17,12,stroll,Lance,Stroll,Canadian,32
2017,17,13,grosjean,Romain,Grosjean,French,28
2017,17,14,kevin_magnussen,Kevin,Magnussen,Danish,15
2017,17,15,vandoorne,Stoffel,Vandoorne,Belgian,13
2017,17,16,alonso,Fernando,Alonso,Spanish,10
2017,17,17,jolyon_palmer,Jolyon,Palmer,British,8
2017,17,18,wehrlein,Pascal,Wehrlein,German,5
2017,17,19,kvyat,Daniil,Kvyat,Russian,5
2017,17,20,ericsson,Marcus,Ericsson,Swedish,0
2017,17,21,giovinazzi,Antonio,Giovinazzi,Italian,0
2017,17,22,gasly,Pierre,Gasly,French,0
2017,17,23,brendon_hartley,Brendon,Hartley,New Zealander,0
2017,17,24,button,Jenson,Button,British,0
2017,17,25,resta,Paul,di Resta,British,0
