Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2023,10,1,max_verstappen,Max,Verstappen,Dutch,255
2023,10,2,perez,Sergio,Pérez,Mexican,156
2023,10,3,alonso,Fernando,Alonso,Spanish,137
2023,10,4,hamilton,Lewis,Hamilton,British,121
2023,10,5,sainz,Carlos,Sainz,Spanish,83
2023,10,6,russell,George,Russell,British,82
2023,10,7,leclerc,Charles,Leclerc,Monegasque,74
2023,10,8,stroll,Lance,Stroll,Canadian,44
2023,10,9,norris,Lando,Norris,British,42
2023,10,10,ocon,Esteban,Ocon,French,31
2023,10,11,piastri,Oscar,Piastri,Australian,17
2023,10,12,gasly,Pierre,Gasly,French,16
2023,10,13,albon,Alexander,Albon,Thai,11
2023,10,14,hulkenberg,Nico,Hülkenberg,German,9
2023,10,15,bottas,Valtteri,Bottas,Finnish,5
2023,10,16,zhou,Guanyu,Zhou,Chinese,4
2023,10,17,tsunoda,Yuki,Tsunoda,Japanese,2
2023,10,18,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,10,19,sargeant,Logan,Sargeant,American,0
2023,10,20,de_vries,Nyck,de Vries,Dutch,0
