Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2023,13,1,max_verstappen,Max,Verstappen,Dutch,339
2023,13,2,perez,Sergio,Pérez,Mexican,201
2023,13,3,alonso,Fernando,Alonso,Spanish,168
2023,13,4,hamilton,Lewis,Hamilton,British,156
2023,13,5,sainz,Carlos,Sainz,Spanish,102
2023,13,6,leclerc,Charles,Leclerc,Monegasque,99
2023,13,7,russell,George,Russell,British,99
2023,13,8,norris,Lando,Norris,British,75
2023,13,9,stroll,Lance,Stroll,Canadian,47
2023,13,10,gasly,Pierre,Gasly,French,37
2023,13,11,ocon,Esteban,Ocon,French,36
2023,13,12,piastri,Oscar,Piastri,Australian,36
2023,13,13,albon,Alexander,Albon,Thai,15
2023,13,14,hulkenberg,Nico,Hülkenberg,German,9
2023,13,15,bottas,Valtteri,Bottas,Finnish,5
2023,13,16,zhou,Guanyu,Zhou,Chinese,4
2023,13,17,tsunoda,Yuki,Tsunoda,Japanese,3
2023,13,18,kevin_magnussen,Kevin,Magnussen,Danish,2
2023,13,19,sargeant,Logan,Sargeant,American,0
2023,13,20,de_vries,Nyck,de Vries,Dutch,0
2023,13,21,ricciardo,Daniel,Ricciardo,Australian,0
2023,13,22,lawson,Liam,Lawson,New Zealander,0
