Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2015,13,1,hamilton,Lewis,Hamilton,British,252
2015,13,2,rosberg,Nico,Rosberg,German,211
2015,13,3,vettel,Sebastian,Vettel,German,203
2015,13,4,raikkonen,Kimi,Räikkönen,Finnish,107
2015,13,5,bottas,Valtteri,Bottas,Finnish,101
2015,13,6,massa,Felipe,Massa,Brazilian,97
2015,13,7,ricciardo,Daniel,Ricciardo,Australian,73
2015,13,8,kvyat,Daniil,Kvyat,Russian,66
2015,13,9,perez,Sergio,Pérez,Mexican,39
2015,13,10,grosjean,Romain,Grosjean,French,38
2015,13,11,max_verstappen,Max,Verstappen,Dutch,30
2015,13,12,hulkenberg,Nico,Hülkenberg,German,30
2015,13,13,nasr,Felipe,Nasr,Brazilian,17
2015,13,14,maldonado,Pastor,Maldonado,Venezuelan,12
2015,13,15,alonso,Fernando,Alonso,Spanish,11
2015,13,16,sainz,Carlos,Sainz,Spanish,11
2015,13,17,ericsson,Marcus,Ericsson,Swedish,9
2015,13,18,button,Jenson,Button,British,6
2015,13,19,merhi,Roberto,Merhi,Spanish,0
2015,13,20,stevens,Will,Stevens,British,0
2015,13,21,rossi,Alexander,Rossi,American,0
2015,13,22,kevin_magnussen,Kevin,Magnussen,Danish,0
