Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2018,17,1,Mercedes,German,538,9
2018,17,2,Ferrari,Italian,460,5
2018,17,3,Red Bull,Austrian,319,3
2018,17,4,Renault,French,92,0
2018,17,5,Haas F1 Team,American,84,0
2018,17,6,McLaren,British,58,0
2018,17,7,Force India,Indian,43,0
2018,17,8,Toro Rosso,Italian,30,0
2018,17,9,Sauber,Swiss,27,0
2018,17,10,Williams,British,7,0
