Season,Round,RaceName,Position,DriverID,FirstName,FamilyName,Nationality,constructor,Q1_time,Q2_time,Q3_time
2019,21,Abu Dhabi Grand Prix,1,HAM,Lewis,Hamilton,British,Mercedes,1:35.851,1:35.634,1:34.779
2019,21,Abu Dhabi Grand Prix,2,BOT,Valtteri,Bottas,Finnish,Mercedes,1:36.200,1:35.674,1:34.973
2019,21,Abu Dhabi Grand Prix,3,VER,Max,Verstappen,Dutch,Red Bull,1:36.390,1:36.275,1:35.139
2019,21,Abu Dhabi Grand Prix,4,LEC,Charles,Leclerc,Monegasque,Ferrari,1:36.478,1:35.543,1:35.219
2019,21,Abu Dhabi Grand Prix,5,VET,Sebastian,Vettel,German,Ferrari,1:36.963,1:35.786,1:35.339
2019,21,Abu Dhabi Grand Prix,6,ALB,Alexander,Albon,Thai,Red Bull,1:36.102,1:36.718,1:35.682
2019,21,Abu Dhabi Grand Prix,7,NOR,Lando,Norris,British,McLaren,1:37.545,1:36.764,1:36.436
2019,21,Abu Dhabi Grand Prix,8,RIC,Daniel,Ricciardo,Australian,Renault,1:37.106,1:36.785,1:36.456
2019,21,Abu Dhabi Grand Prix,9,SAI,Carlos,Sainz,Spanish,McLaren,1:37.358,1:36.308,1:36.459
2019,21,Abu Dhabi Grand Prix,10,HUL,Nico,Hülkenberg,German,Renault,1:37.506,1:36.859,1:36.710
2019,21,Abu Dhabi Grand Prix,11,PER,Sergio,Pérez,Mexican,Racing Point,1:36.961,1:37.055,
2019,21,Abu Dhabi Grand Prix,12,GAS,Pierre,Gasly,French,Toro Rosso,1:37.198,1:37.089,
2019,21,Abu Dhabi Grand Prix,13,STR,Lance,Stroll,Canadian,Racing Point,1:37.528,1:37.103,
2019,21,Abu Dhabi Grand Prix,14,KVY,Daniil,Kvyat,Russian,Toro Rosso,1:37.683,1:37.141,
2019,21,Abu Dhabi Grand Prix,15,MAG,Kevin,Magnussen,Danish,Haas F1 Team,1:37.710,1:37.254,
2019,21,Abu Dhabi Grand Prix,16,GRO,Romain,Grosjean,French,Haas F1 Team,1:38.051,,
2019,21,Abu Dhabi Grand Prix,17,GIO,Antonio,Giovinazzi,Italian,Alfa Romeo,1:38.114,,
2019,21,Abu Dhabi Grand Prix,18,RAI,Kimi,Räikkönen,Finnish,Alfa Romeo,1:38.383,,
2019,21,Abu Dhabi Grand Prix,19,RUS,George,Russell,British,Williams,1:38.717,,
2019,21,Abu Dhabi Grand Prix,20,KUB,Robert,Kubica,Polish,Williams,1:39.236,,
