Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2002,17,1,michael_schumacher,Michael,Schumacher,German,144
2002,17,2,barrichello,Rubens,Barrichello,Brazilian,77
2002,17,3,montoya,Juan,Pablo Montoya,Colombian,50
2002,17,4,ralf_schumacher,Ralf,Schumacher,German,42
2002,17,5,coulthard,David,Coulthard,British,41
2002,17,6,raikkonen,Kimi,Räikkönen,Finnish,24
2002,17,7,button,Jenson,Button,British,14
2002,17,8,trulli,Jarno,Trulli,Italian,9
2002,17,9,irvine,Eddie,Irvine,British,8
2002,17,10,heidfeld,Nick,Heidfeld,German,7
2002,17,11,fisichella,Giancarlo,Fisichella,Italian,7
2002,17,12,villeneuve,Jacques,Villeneuve,Canadian,4
2002,17,13,massa,Felipe,Massa,Brazilian,4
2002,17,14,panis,Olivier,Panis,French,3
2002,17,15,sato,Takuma,Sato,Japanese,2
2002,17,16,webber,Mark,Webber,Australian,2
2002,17,17,salo,Mika,Salo,Finnish,2
2002,17,18,frentzen,Heinz-Harald,Frentzen,German,2
2002,17,19,mcnish,Allan,McNish,British,0
2002,17,20,yoong,Alex,Yoong,Malaysian,0
2002,17,21,rosa,Pedro,de la Rosa,Spanish,0
2002,17,22,bernoldi,Enrique,Bernoldi,Brazilian,0
