Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2011,12,1,Red Bull,Austrian,426,7
2011,12,2,McLaren,British,295,4
2011,12,3,Ferrari,Italian,231,1
2011,12,4,Mercedes,German,98,0
2011,12,5,Renault,French,68,0
2011,12,6,Sauber,Swiss,35,0
2011,12,7,Force India,Indian,32,0
2011,12,8,Toro Rosso,Italian,22,0
2011,12,9,Williams,British,5,0
2011,12,10,Lotus,Malaysian,0,0
2011,12,11,HRT,Spanish,0,0
2011,12,12,Virgin,British,0,0
