Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2014,1,1,rosberg,Nico,Rosberg,German,25
2014,1,2,kevin_magnussen,Kevin,Magnussen,Danish,18
2014,1,3,button,Jenson,Button,British,15
2014,1,4,alonso,Fernando,Alonso,Spanish,12
2014,1,5,bottas,Valtteri,Bottas,Finnish,10
2014,1,6,hulkenberg,Nico,Hülkenberg,German,8
2014,1,7,raikkonen,Kimi,Räikkönen,Finnish,6
2014,1,8,vergne,Jean-Éric,Vergne,French,4
2014,1,9,kvyat,Daniil,Kvyat,Russian,2
2014,1,10,perez,Sergio,Pérez,Mexican,1
2014,1,11,sutil,Adrian,Sutil,German,0
2014,1,12,gutierrez,Esteban,Gutiérrez,Mexican,0
2014,1,13,chilton,Max,Chilton,British,0
2014,1,14,jules_bianchi,Jules,Bianchi,French,0
2014,1,15,grosjean,Romain,Grosjean,French,0
2014,1,16,maldonado,Pastor,Maldonado,Venezuelan,0
2014,1,17,ericsson,Marcus,Ericsson,Swedish,0
2014,1,18,vettel,Sebastian,Vettel,German,0
2014,1,19,hamilton,Lewis,Hamilton,British,0
2014,1,20,massa,Felipe,Massa,Brazilian,0
2014,1,21,kobayashi,Kamui,Kobayashi,Japanese,0
2014,1,22,ricciardo,Daniel,Ricciardo,Australian,0
