Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2008,13,1,hamilton,Lewis,Hamilton,British,76
2008,13,2,massa,Felipe,Massa,Brazilian,74
2008,13,3,kubica,Robert,Kubica,Polish,58
2008,13,4,raikkonen,Kimi,Räikkönen,Finnish,57
2008,13,5,heidfeld,Nick,Heidfeld,German,49
2008,13,6,kovalainen,Heikki,Kovalainen,Finnish,43
2008,13,7,trulli,Jarno,Trulli,Italian,26
2008,13,8,alonso,Fernando,Alonso,Spanish,23
2008,13,9,webber,Mark,Webber,Australian,19
2008,13,10,glock,Timo,Glock,German,15
2008,13,11,piquet_jr,Nelson,Piquet Jr.,Brazilian,13
2008,13,12,vettel,Sebastian,Vettel,German,13
2008,13,13,barrichello,Rubens,Barrichello,Brazilian,11
2008,13,14,rosberg,Nico,Rosberg,German,9
2008,13,15,nakajima,Kazuki,Nakajima,Japanese,8
2008,13,16,coulthard,David,Coulthard,British,6
2008,13,17,bourdais,Sébastien,Bourdais,French,4
2008,13,18,button,Jenson,Button,British,3
2008,13,19,fisichella,Giancarlo,Fisichella,Italian,0
2008,13,20,sutil,Adrian,Sutil,German,0
2008,13,21,sato,Takuma,Sato,Japanese,0
2008,13,22,davidson,Anthony,Davidson,British,0
