Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationaility,Points
2022,21,1,max_verstappen,Max,Verstappen,Dutch,429
2022,21,2,leclerc,Charles,Leclerc,Monegasque,290
2022,21,3,perez,Sergio,Pérez,Mexican,290
2022,21,4,russell,George,Russell,British,265
2022,21,5,hamilton,Lewis,Hamilton,British,240
2022,21,6,sainz,Carlos,Sainz,Spanish,234
2022,21,7,norris,Lando,Norris,British,113
2022,21,8,ocon,Esteban,Ocon,French,86
2022,21,9,alonso,Fernando,Alonso,Spanish,81
2022,21,10,bottas,Valtteri,Bottas,Finnish,49
2022,21,11,vettel,Sebastian,Vettel,German,36
2022,21,12,ricciardo,Daniel,Ricciardo,Australian,35
2022,21,13,kevin_magnussen,Kevin,Magnussen,Danish,25
2022,21,14,gasly,Pierre,Gasly,French,23
2022,21,15,stroll,Lance,Stroll,Canadian,14
2022,21,16,mick_schumacher,Mick,Schumacher,German,12
2022,21,17,tsunoda,Yuki,Tsunoda,Japanese,12
2022,21,18,zhou,Guanyu,Zhou,Chinese,6
2022,21,19,albon,Alexander,Albon,Thai,4
2022,21,20,latifi,Nicholas,Latifi,Canadian,2
2022,21,21,de_vries,Nyck,de Vries,Dutch,2
2022,21,22,hulkenberg,Nico,Hülkenberg,German,0
