Season,Round,Constructor-Position,Constructor,Nation,Points,Wins
2020,9,1,Mercedes,German,325,7
2020,9,2,Red Bull,Austrian,173,1
2020,9,3,McLaren,British,106,0
2020,9,4,Racing Point,British,92,0
2020,9,5,Renault,French,83,0
2020,9,6,Ferrari,Italian,66,0
2020,9,7,AlphaTauri,Italian,53,1
2020,9,8,Alfa Romeo,Swiss,4,0
2020,9,9,Haas F1 Team,American,1,0
2020,9,10,Williams,British,0,0
